"","model_name","strata","variable","year","log_pred","sd_log_pred","pred","pred_lci","pred_uci","obs","obs_cv","log_obs","sd_log_obs","obs_lci","obs_uci"
"1","longnose_skate_all","CGOA","biomass_pred",1990,9.43797981610211,0.209371873842324,12556.32518126,8329.99790779252,18926.931771502,8707.8,0.287855736875636,9.07197445470437,0.282146315889197,5008.9311960134,15138.1158719748
"2","longnose_skate_all","CGOA","biomass_pred",1991,9.49687487838741,0.189629811334123,13318.0412288207,9183.90043879828,19313.1691000537,NA,NA,NA,NA,NA,NA
"3","longnose_skate_all","CGOA","biomass_pred",1992,9.55576994067271,0.162920338382032,14125.9659663234,10264.5546692235,19439.9972441107,NA,NA,NA,NA,NA,NA
"4","longnose_skate_all","CGOA","biomass_pred",1993,9.614665002958,0.124849090873534,14982.902594558,11730.7078059858,19136.728479714,14158.2,0.146205297390376,9.55804924052338,0.145432895213295,10646.7078761288,18827.8507846959
"5","longnose_skate_all","CGOA","biomass_pred",1994,9.70784886365641,0.13741814905857,16446.1858100227,12563.0373834611,21529.5887007284,NA,NA,NA,NA,NA,NA
"6","longnose_skate_all","CGOA","biomass_pred",1995,9.80103272435481,0.135763409618913,18052.3784354063,13834.7847133357,23555.7237736407,NA,NA,NA,NA,NA,NA
"7","longnose_skate_all","CGOA","biomass_pred",1996,9.89421658505321,0.119294436559113,19815.4375087091,15684.1164138105,25034.981461615,20327.9,0.168252420177121,9.9197496056648,0.167079579269346,14651.2311395662,28204.0133333283
"8","longnose_skate_all","CGOA","biomass_pred",1997,9.97568400621019,0.138375484140468,21497.3296958701,16390.7600090329,28194.8600185872,NA,NA,NA,NA,NA,NA
"9","longnose_skate_all","CGOA","biomass_pred",1998,10.0571514273672,0.142095721378812,23321.9773143958,17652.7866033201,30811.8280742652,NA,NA,NA,NA,NA,NA
"10","longnose_skate_all","CGOA","biomass_pred",1999,10.1386188485241,0.131762744594684,25301.4971416511,19542.92514233,32756.9057828697,29872.1,0.175018780012701,10.3046802133924,0.173700294592016,21252.5866550465,41987.4706497485
"11","longnose_skate_all","CGOA","biomass_pred",2000,10.1495832531463,0.144275230176302,25580.4394173576,19279.7190919634,33940.2704813198,NA,NA,NA,NA,NA,NA
"12","longnose_skate_all","CGOA","biomass_pred",2001,10.1605476577684,0.143051355171838,25862.4569574542,19539.086098352,34232.2397531472,NA,NA,NA,NA,NA,NA
"13","longnose_skate_all","CGOA","biomass_pred",2002,10.1715120623905,0.127696771240887,26147.5836659128,20358.0357446898,33583.6001144779,NA,NA,NA,NA,NA,NA
"14","longnose_skate_all","CGOA","biomass_pred",2003,10.1824764670126,0.0913436782102026,26435.8538204875,22102.5031877388,31618.7882106434,25740.8,0.115620231872464,10.1558325606982,0.115236600990692,20536.7855273874,32263.5099712361
"15","longnose_skate_all","CGOA","biomass_pred",2004,10.2191422978736,0.104847998105437,27423.1355125068,22329.0544093151,33679.3644527814,NA,NA,NA,NA,NA,NA
"16","longnose_skate_all","CGOA","biomass_pred",2005,10.2558081287346,0.0793186794107713,28447.2885363929,24351.442665242,33232.0444499935,29853.3,0.0942613585628365,10.3040506654741,0.0940529774541936,24827.5751839304,35896.3577509107
"17","longnose_skate_all","CGOA","biomass_pred",2006,10.2226144962774,0.103620277577219,27518.5195802328,22460.7020177113,33715.2827765809,NA,NA,NA,NA,NA,NA
"18","longnose_skate_all","CGOA","biomass_pred",2007,10.1894208638201,0.0883300052134636,26620.0737873094,22388.3773492545,31651.616255494,26082.9,0.121438970344209,10.1690352061778,0.120994783782674,20576.1884895573,33063.347604697
"19","longnose_skate_all","CGOA","biomass_pred",2008,10.1740646348682,0.10489813072786,26214.4125248047,21342.7648132276,32198.0507227787,NA,NA,NA,NA,NA,NA
"20","longnose_skate_all","CGOA","biomass_pred",2009,10.1587084059163,0.0821434946423029,25814.9331031624,21976.0854225932,30324.3620647571,25533.8,0.101805759917856,10.147758343656,0.101543441364772,20925.7734097644,31156.5517638538
"21","longnose_skate_all","CGOA","biomass_pred",2010,10.1569557514491,0.109025715254512,25769.72807131,20811.672291653,31908.9631800327,NA,NA,NA,NA,NA,NA
"22","longnose_skate_all","CGOA","biomass_pred",2011,10.1552030969819,0.100625945043562,25724.6021988689,21120.0872461817,31332.9746499834,23608.5,0.142760943229697,10.0693620956598,0.142041473269542,17871.5603976619,31187.0513736964
"23","longnose_skate_all","CGOA","biomass_pred",2012,10.207951464304,0.113238823168335,27117.9585442492,21720.4056290113,33856.8113399038,NA,NA,NA,NA,NA,NA
"24","longnose_skate_all","CGOA","biomass_pred",2013,10.2606998316261,0.096544583689055,28586.7851297602,23658.4571145315,34541.7404059343,28274.4,0.139791354678572,10.2497120806,0.139115552404396,21526.7280727302,37137.1669981154
"25","longnose_skate_all","CGOA","biomass_pred",2014,10.3207209319988,0.10856388953811,30355.133696896,24537.0529283147,37552.7633431941,NA,NA,NA,NA,NA,NA
"26","longnose_skate_all","CGOA","biomass_pred",2015,10.3807420323715,0.0879640026624211,32232.8704530393,27128.3817319419,38297.8221078005,34242.6,0.101117950682064,10.4412257619522,0.100860893761707,28100.4829703414,41727.2420547921
"27","longnose_skate_all","CGOA","biomass_pred",2016,10.3646020438802,0.117491676219835,31716.8081177322,25193.0285404527,39929.9320270991,NA,NA,NA,NA,NA,NA
"28","longnose_skate_all","CGOA","biomass_pred",2017,10.3484620553888,0.117096667353463,31209.00816583,24808.8768266209,39260.229211574,39218.8,0.202519374165287,10.5769115026479,0.20048773339943,26475.1746130845,58096.4732402496
"29","longnose_skate_all","CGOA","biomass_pred",2018,10.2595181566469,0.117379003060315,28553.0247918392,22685.0078492247,35938.9439131821,NA,NA,NA,NA,NA,NA
"30","longnose_skate_all","CGOA","biomass_pred",2019,10.170574257905,0.10027772507076,26123.0738391747,21461.8780924866,31796.6108961301,22708.8,0.132870279449019,10.030507793545,0.132289381761165,17522.2252735621,29430.5996749217
"31","longnose_skate_all","CGOA","biomass_pred",2020,10.1841540891995,0.111187885793831,26480.2404169462,21295.0480238816,32927.9901953215,NA,NA,NA,NA,NA,NA
"32","longnose_skate_all","CGOA","biomass_pred",2021,10.1977339204941,0.0918419512398474,26842.2903390387,22420.4104504627,32136.2783360811,28069.5,0.121540488162907,10.242438856586,0.121095192586577,22139.0133341266,35588.6153713762
"33","longnose_skate_all","CGOA","biomass_pred",2022,10.1722618777448,0.113277024097051,26167.1968778487,20957.3141859014,32672.23015174,NA,NA,NA,NA,NA,NA
"34","longnose_skate_all","CGOA","biomass_pred",2023,10.1467898349956,0.104856039979373,25509.0822651693,20770.2254845879,31329.1388431975,24733.7,0.125077485832027,10.1159219651753,0.124592398248115,19374.7383935411,31574.9252074516
"35","longnose_skate_all","CGOA","biomass_pred",2024,10.1467898349956,0.154287154055065,25509.0822651693,18852.3446502645,34516.3050051732,NA,NA,NA,NA,NA,NA
"36","longnose_skate_all","CGOA","biomass_pred",2025,10.1467898349956,0.191348537210679,25509.0822651693,17531.4833751532,37116.8408335263,NA,NA,NA,NA,NA,NA
"37","longnose_skate_all","EGOA","biomass_pred",1990,7.92014087323503,0.219863045014587,2752.15872392541,1788.65142936226,4234.68626549519,2242.2,0.258532669398876,7.71521280571949,0.254362345663079,1361.94862971645,3691.37332371095
"38","longnose_skate_all","EGOA","biomass_pred",1991,8.01749075817211,0.223403146740443,3033.55584964485,1957.90173717633,4700.16493584925,NA,NA,NA,NA,NA,NA
"39","longnose_skate_all","EGOA","biomass_pred",1992,8.11484064310919,0.20439067650403,3343.72469615016,2240.02493926043,4991.23677048696,NA,NA,NA,NA,NA,NA
"40","longnose_skate_all","EGOA","biomass_pred",1993,8.21219052804627,0.154723968950564,3685.60705580991,2721.4963082437,4991.26136187997,3538.9,0.189153697941128,8.17157122337659,0.187493780877242,2450.60488654196,5110.49875023808
"41","longnose_skate_all","EGOA","biomass_pred",1994,8.34505431494925,0.188663625348478,4209.31125097383,2908.1732214005,6092.58797831932,NA,NA,NA,NA,NA,NA
"42","longnose_skate_all","EGOA","biomass_pred",1995,8.47791810185223,0.185914420381711,4807.4308897483,3339.35359796546,6920.91780091422,NA,NA,NA,NA,NA,NA
"43","longnose_skate_all","EGOA","biomass_pred",1996,8.61078188875522,0.144395744731364,5490.53999139629,4137.1872576805,7286.6001753141,5619.9,0.180605389031626,8.63406914913512,0.179158091922547,3955.75097243788,7984.14162824198
"44","longnose_skate_all","EGOA","biomass_pred",1997,8.72134668617553,0.18433159772172,6132.43199121511,4272.96563575011,8801.08227696448,NA,NA,NA,NA,NA,NA
"45","longnose_skate_all","EGOA","biomass_pred",1998,8.83191148359585,0.183883018055041,6849.3667627972,4776.71041485394,9821.36679364632,NA,NA,NA,NA,NA,NA
"46","longnose_skate_all","EGOA","biomass_pred",1999,8.94247628101616,0.142669584451942,7650.11746049795,5783.98999347152,10118.3261425889,7713.9,0.173194046077015,8.95077917524106,0.171915942144193,5507.3019626377,10804.6106085494
"47","longnose_skate_all","EGOA","biomass_pred",2000,9.04440658542334,0.191894521283049,8471.02321897323,5815.60577966674,12338.909667377,NA,NA,NA,NA,NA,NA
"48","longnose_skate_all","EGOA","biomass_pred",2001,9.14633688983051,0.204904536837547,9380.01733266366,6277.52690748368,14015.8260502525,NA,NA,NA,NA,NA,NA
"49","longnose_skate_all","EGOA","biomass_pred",2002,9.24826719423768,0.189319032540754,10386.5522365709,7166.75828177796,15052.8960405028,NA,NA,NA,NA,NA,NA
"50","longnose_skate_all","EGOA","biomass_pred",2003,9.35019749864485,0.13561337653463,11501.0946714723,8816.67562613946,15002.8405547782,13080.5,0.152641899225424,9.47887785058028,0.151763825629046,9714.99860472976,17611.8893281879
"51","longnose_skate_all","EGOA","biomass_pred",2004,9.2804099898301,0.163956699792395,10725.828495712,7778.0486009636,14790.7788728878,NA,NA,NA,NA,NA,NA
"52","longnose_skate_all","EGOA","biomass_pred",2005,9.21062248101535,0.136730055687787,10002.8214883566,7651.34322414661,13076.9767865287,9797.2,0.181884944420901,9.18985190954885,0.180407029187053,6879.22053229405,13952.9075117456
"53","longnose_skate_all","EGOA","biomass_pred",2006,9.16044964989102,0.172357304144026,9513.33378548592,6786.12619330453,13336.5512423512,NA,NA,NA,NA,NA,NA
"54","longnose_skate_all","EGOA","biomass_pred",2007,9.11027681876669,0.158921506745606,9047.7991454126,6626.2637619036,12354.272681746,7759,0.240080270571022,8.95660873889395,0.236724791620901,4878.71270002249,12339.7471221707
"55","longnose_skate_all","EGOA","biomass_pred",2008,9.14438617907983,0.173242046607642,9361.73746717298,6666.41829297898,13146.8090588577,NA,NA,NA,NA,NA,NA
"56","longnose_skate_all","EGOA","biomass_pred",2009,9.17849553939297,0.139216742578631,9686.56874403612,7373.41127670416,12725.4008371114,9904.2,0.185628088987338,9.20071418858155,0.184058177101852,6904.76333213196,14206.5952041418
"57","longnose_skate_all","EGOA","biomass_pred",2010,9.1924469174129,0.166738508037962,9822.65682709331,7084.36446643952,13619.3708835726,NA,NA,NA,NA,NA,NA
"58","longnose_skate_all","EGOA","biomass_pred",2011,9.20639829543284,0.138658931445207,9960.65683240487,7590.34089941831,13071.1763605423,9362.2,0.188875705065002,9.14443558458846,0.18722300437141,6486.54453602113,13512.7090168358
"59","longnose_skate_all","EGOA","biomass_pred",2012,9.27468116527719,0.166602971772694,10664.5577782432,7693.6095976727,14782.7610904368,NA,NA,NA,NA,NA,NA
"60","longnose_skate_all","EGOA","biomass_pred",2013,9.34296403512155,0.143013740534168,11418.2020843727,8627.08761024936,15112.3235012337,14082.7,0.172465984787628,9.55270237269181,0.171203763588353,10068.3202257431,19697.6690096646
"61","longnose_skate_all","EGOA","biomass_pred",2014,9.19131367789315,0.168853418048661,9811.53170909019,7047.06896597398,13660.4530114993,NA,NA,NA,NA,NA,NA
"62","longnose_skate_all","EGOA","biomass_pred",2015,9.03966332066475,0.152896116842756,8430.93805549603,6247.84846757784,11376.8310586392,6974.9,0.217667337439208,8.85007326966923,0.215153246888055,4575.08544762535,10633.5128746614
"63","longnose_skate_all","EGOA","biomass_pred",2016,9.01389372885648,0.175833847906845,8216.45170548688,5821.22337016705,11597.232116977,NA,NA,NA,NA,NA,NA
"64","longnose_skate_all","EGOA","biomass_pred",2017,8.9881241370482,0.152405391714269,8007.42197181598,5939.70684377231,10794.9446531943,8149.7,0.223021589814484,9.00573639574146,0.220320695621627,5291.81077225579,12551.017590844
"65","longnose_skate_all","EGOA","biomass_pred",2018,8.95120276742493,0.171520362525974,7717.16823989877,5513.90870366592,10800.8109752175,NA,NA,NA,NA,NA,NA
"66","longnose_skate_all","EGOA","biomass_pred",2019,8.91428139780167,0.139889442513976,7437.43565064002,5653.91287481186,9783.5694115205,7349.5,0.181498809301313,8.90238756268204,0.18003017804262,5164.35191598077,10459.2311153028
"67","longnose_skate_all","EGOA","biomass_pred",2020,8.8886390368928,0.176682737815001,7249.14664579515,5127.36537483973,10248.9530685895,NA,NA,NA,NA,NA,NA
"68","longnose_skate_all","EGOA","biomass_pred",2021,8.86299667598394,0.167131127148749,7065.62443840721,5091.99860682649,9804.21491822265,6499.6,0.26353493774812,8.77949591552862,0.25912375028352,3911.29068679763,10800.7314062837
"69","longnose_skate_all","EGOA","biomass_pred",2022,8.87557651061962,0.187905186161319,7155.07025263587,4950.72402842446,10340.9178185291,NA,NA,NA,NA,NA,NA
"70","longnose_skate_all","EGOA","biomass_pred",2023,8.8881563452553,0.171528102174338,7245.64838768807,5176.92972661156,10141.0340357023,7370.8,0.206708626027406,8.90528152746071,0.204550221705488,4936.29564713353,11005.9640920309
"71","longnose_skate_all","EGOA","biomass_pred",2024,8.8881563452553,0.245269941888397,7245.64838768807,4480.25880477656,11717.9437272765,NA,NA,NA,NA,NA,NA
"72","longnose_skate_all","EGOA","biomass_pred",2025,8.8881563452553,0.301484326213395,7245.64838768807,4012.85374369066,13082.8143538873,NA,NA,NA,NA,NA,NA
"73","longnose_skate_all","WGOA","biomass_pred",1990,6.25905147822321,0.443654939214615,522.722890843234,219.094638512846,1247.12874064916,1045,0.714620601105299,6.95177216439891,0.642309585787558,296.743612774462,3680.02866107176
"74","longnose_skate_all","WGOA","biomass_pred",1991,6.15523697009787,0.46005777110645,471.178484443971,191.24212739687,1160.88001751935,NA,NA,NA,NA,NA,NA
"75","longnose_skate_all","WGOA","biomass_pred",1992,6.05142246197253,0.506775113434937,424.716743980318,157.3010509743,1146.74575598808,NA,NA,NA,NA,NA,NA
"76","longnose_skate_all","WGOA","biomass_pred",1993,5.94760795384719,0.576483558841189,382.836480384097,123.682888703798,1184.99634224975,105.4,0.71613938938451,4.65776263610726,0.643427546248227,29.8644204040858,371.986459127134
"77","longnose_skate_all","WGOA","biomass_pred",1994,6.03642482417646,0.541660708620015,418.394523776372,144.718336070201,1209.61850640089,NA,NA,NA,NA,NA,NA
"78","longnose_skate_all","WGOA","biomass_pred",1995,6.12524169450574,0.497471641783286,457.255215987847,172.468600407693,1212.29216247972,NA,NA,NA,NA,NA,NA
"79","longnose_skate_all","WGOA","biomass_pred",1996,6.21405856483502,0.441110447577095,499.725308689378,210.502593640605,1186.32925051296,277.9,0.64162792217158,5.62726133674846,0.587183967223586,87.917766736882,878.416421007681
"80","longnose_skate_all","WGOA","biomass_pred",1997,6.40810272292865,0.380876388278816,606.741431732337,287.60807980225,1279.98895313972,NA,NA,NA,NA,NA,NA
"81","longnose_skate_all","WGOA","biomass_pred",1998,6.60214688102228,0.352354287390889,736.675046429226,369.276308717056,1469.60449728531,NA,NA,NA,NA,NA,NA
"82","longnose_skate_all","WGOA","biomass_pred",1999,6.79619103911592,0.363095840027041,894.433931241585,439.016180368152,1822.28376340343,1747.3,0.521781852624238,7.46582701834499,0.49070555294361,667.848804642128,4571.47975526587
"83","longnose_skate_all","WGOA","biomass_pred",2000,6.8182917871775,0.369540964653344,914.421648399099,443.192762696908,1886.68909206165,NA,NA,NA,NA,NA,NA
"84","longnose_skate_all","WGOA","biomass_pred",2001,6.84039253523907,0.359341535943141,934.856026649415,462.245468296085,1890.67465341365,NA,NA,NA,NA,NA,NA
"85","longnose_skate_all","WGOA","biomass_pred",2002,6.86249328330065,0.330962284461684,955.747047429147,499.605669124873,1828.34678451421,NA,NA,NA,NA,NA,NA
"86","longnose_skate_all","WGOA","biomass_pred",2003,6.88459403136223,0.278907883365257,977.104915227861,565.632528806101,1687.90507394904,781.7,0.449649904524396,6.66147103522628,0.429116260349864,337.113146320335,1812.61068181351
"87","longnose_skate_all","WGOA","biomass_pred",2004,6.98161224740921,0.292135077887362,1076.65279913923,607.30917833129,1908.71683032923,NA,NA,NA,NA,NA,NA
"88","longnose_skate_all","WGOA","biomass_pred",2005,7.07863046345618,0.277975329281702,1186.34266579657,688.013754317033,2045.6116056668,1719.4,0.362071351912533,7.44973067174034,0.35097973873365,864.216247995329,3420.82941261245
"89","longnose_skate_all","WGOA","biomass_pred",2006,6.98939030604201,0.280390269328064,1085.05972011667,626.303749676934,1879.84599617513,NA,NA,NA,NA,NA,NA
"90","longnose_skate_all","WGOA","biomass_pred",2007,6.90015014862783,0.295995745816878,992.42371547779,555.578074439523,1772.75683896693,627.7,0.46570602101562,6.44206234532349,0.443048451198629,263.407783126341,1495.80731944818
"91","longnose_skate_all","WGOA","biomass_pred",2008,6.95519957611507,0.311851001728248,1048.58779014818,569.058274307248,1932.20343731297,NA,NA,NA,NA,NA,NA
"92","longnose_skate_all","WGOA","biomass_pred",2009,7.0102490036023,0.295197803725843,1107.93034920421,621.211708928872,1975.99246930537,1214.4,0.636389778453026,7.10200540664137,0.583122262751969,387.264055016334,3808.17000931779
"93","longnose_skate_all","WGOA","biomass_pred",2010,7.04861421384627,0.301457839097256,1151.26223356611,637.636075715954,2078.62255746342,NA,NA,NA,NA,NA,NA
"94","longnose_skate_all","WGOA","biomass_pred",2011,7.08697942409025,0.269778821454701,1196.28885641379,705.01751765938,2029.88860862777,940.5,0.433059519136095,6.84641164874108,0.414589437012286,417.310806636186,2119.61980359437
"95","longnose_skate_all","WGOA","biomass_pred",2012,7.21187921371159,0.269983016549152,1355.43703140225,798.489824925219,2300.85530052759,NA,NA,NA,NA,NA,NA
"96","longnose_skate_all","WGOA","biomass_pred",2013,7.33677900333294,0.248131814108049,1535.75746881409,944.305356078699,2497.65712736431,2127,0.325361617861121,7.66246781520024,0.317212039065872,1142.23670740025,3960.76309812965
"97","longnose_skate_all","WGOA","biomass_pred",2014,7.26155799897965,0.267152231874728,1424.47413849664,843.828475714272,2404.66709721804,NA,NA,NA,NA,NA,NA
"98","longnose_skate_all","WGOA","biomass_pred",2015,7.18633699462637,0.29371297624317,1321.25456815303,742.980752596491,2349.60815305716,708.3,0.431752899469661,6.56286773275958,0.413439739145632,314.989950221042,1592.71395689908
"99","longnose_skate_all","WGOA","biomass_pred",2016,7.3366330037817,0.265395711511987,1535.53326528004,912.754515413783,2583.23828473494,NA,NA,NA,NA,NA,NA
"100","longnose_skate_all","WGOA","biomass_pred",2017,7.48692901293703,0.236979805968742,1784.56329734973,1121.53899995992,2839.55008462616,2132.8,0.312353375863115,7.66519094942444,0.305112690498932,1172.83721785985,3878.48865190391
"101","longnose_skate_all","WGOA","biomass_pred",2018,7.51883181704713,0.277538696336326,1842.41376009068,1069.41384389727,3174.15795834563,NA,NA,NA,NA,NA,NA
"102","longnose_skate_all","WGOA","biomass_pred",2019,7.55073462115723,0.264863480373012,1902.13957017534,1131.85339290323,3196.64628574043,2220.8,0.384727456324211,7.70562277031249,0.371530014749549,1072.1672242415,4599.98452525826
"103","longnose_skate_all","WGOA","biomass_pred",2020,7.51325985575695,0.279938378927115,1832.17644937474,1058.48160829291,3171.40186030939,NA,NA,NA,NA,NA,NA
"104","longnose_skate_all","WGOA","biomass_pred",2021,7.47578509035667,0.24739365549204,1764.7866614404,1086.70171211867,2865.98606192116,2036.6,0.344700652173054,7.61903702973756,0.335072011939059,1056.06810347063,3927.53038025578
"105","longnose_skate_all","WGOA","biomass_pred",2022,7.35942196922386,0.293773369478074,1570.92825558937,883.275136937788,2793.9375637411,NA,NA,NA,NA,NA,NA
"106","longnose_skate_all","WGOA","biomass_pred",2023,7.24305884809105,0.333388648195328,1398.36482115909,727.510989500172,2687.82767721315,1024.6,0.423893064097931,6.9320575715051,0.406506744403688,461.886409053282,2272.86436540049
"107","longnose_skate_all","WGOA","biomass_pred",2024,7.24305884809105,0.415904423355559,1398.36482115909,618.873665472801,3159.6499934464,NA,NA,NA,NA,NA,NA
"108","longnose_skate_all","WGOA","biomass_pred",2025,7.24305884809105,0.484566804463463,1398.36482115909,540.949194042129,3614.80189746433,NA,NA,NA,NA,NA,NA
